country;symbol;name;full_name;isin;currency;asset_type
brazil;0P0000V8Y0;Evc Fundo De Investimento Em Ações;Evc Fundo De Investimento Em Ações;BREVC1CTF009;BRL;funds
brazil;0P0000UFO1;Bradesco Fundo De Investimento Em Cotas De Fundos De Investimento Em Ações Ibovespa Valuation;Bradesco Fundo De Investimento Em Cotas De Fundos De Investimento Em Ações Ibovespa Valuation;BRKZN3CTF000;BRL;funds
brazil;0P0000U2Q1;Fator Ações Fundo De Investimento Em Cotas De Fundos De Investimento De Ações;Fator Ações Fundo De Investimento Em Cotas De Fundos De Investimento De Ações;BRFBF1CTF009;BRL;funds
brazil;0P0000U6XS;Tempo Capital 60 Fundo De Investimento Em Cotas De Fundos De Investimento Em Ações;Tempo Capital 60 Fundo De Investimento Em Cotas De Fundos De Investimento Em Ações;BRTPO1CTF006;BRL;funds
brazil;0P0000U6TC;Rajada Fundo De Investimento Em Cotas De Fundos De Investimento De Ações;Rajada Fundo De Investimento Em Cotas De Fundos De Investimento De Ações;BRRAJ1CTF002;BRL;funds
brazil;0P00011EYX;Módulo Master Fundo De Investimento De Ações;Módulo Master Fundo De Investimento De Ações;BRMDL5CTF001;BRL;funds
brazil;0P00011EYW;Módulo I Fundo De Investimento Em Cotas De Fundos De Investimento De Ações;Módulo I Fundo De Investimento Em Cotas De Fundos De Investimento De Ações;BRMDL4CTF004;BRL;funds
brazil;0P000177MG;Núcleo Capital Ii Fundo De Investimento Em Cotas De Fundos De Investimento De Ações;Núcleo Capital Ii Fundo De Investimento Em Cotas De Fundos De Investimento De Ações;BRNUC9CTF002;BRL;funds
brazil;0P00016IDL;Tarpon Gt Fundo De Investimento Em Cotas De Fundos De Investimento Em Ações;Tarpon Gt Fundo De Investimento Em Cotas De Fundos De Investimento Em Ações;BRANG5CTF000;BRL;funds
brazil;0P0000U2Y3;Safra Selection Fundo De Investimento Em Cotas De Fundos De Investimento Em Ações;Safra Selection Fundo De Investimento Em Cotas De Fundos De Investimento Em Ações;BRSELTCTF009;BRL;funds
brazil;0P000169G4;Ibiuna Equities A Fundo De Investimento Em Cotas De Fundos De Investimento Em Ações;Ibiuna Equities A Fundo De Investimento Em Cotas De Fundos De Investimento Em Ações;BRIBQ4CTF007;BRL;funds
brazil;0P0000UCZP;Cshg Taurus Fundo De Investimento Multimercado - Investimento No Exterior;Cshg Taurus Fundo De Investimento Multimercado - Investimento No Exterior;BRTRU1CTF006;BRL;funds
brazil;0P0000X4AD;Tomahawk Fundo De Investimento Em Cotas De Fundos De Investimento De Ações;Tomahawk Fundo De Investimento Em Cotas De Fundos De Investimento De Ações;BRTMH1CTF008;BRL;funds
brazil;0P0000UCH4;Itaú Excelência Social Fundo De Investimento Em Cotas De Fundos De Investimento Em Ações;Itaú Excelência Social Fundo De Investimento Em Cotas De Fundos De Investimento Em Ações;BRIPEXCTF003;BRL;funds
brazil;0P0000U5R4;Módulo Institucional Fundo De Investimento Em Cotas De Fundos De Investimento De Ações Bdr Nível I;Módulo Institucional Fundo De Investimento Em Cotas De Fundos De Investimento De Ações Bdr Nível I;BREDG1CTF007;BRL;funds
brazil;0P0000V2MO;Santander Fundo De Investimento Dividendos Top Acoes;Santander Fundo De Investimento Dividendos Top Acoes;BRDVT1CTF001;BRL;funds
brazil;0P0000UCOU;Itaú Governança Corporativa Ações - Fundo De Investimento;Itaú Governança Corporativa Ações - Fundo De Investimento;BRGOVCCTF008;BRL;funds
brazil;0P00018MN5;Selection Long Biased Fundo De Investimento Em Cotas De Fundos De Investimento Multimercado;Selection Long Biased Fundo De Investimento Em Cotas De Fundos De Investimento Multimercado;BRXRV1CTF009;BRL;funds
brazil;0P0000A4QH;Santander Fundo De Investimento Ethical Ii Ações;Santander Fundo De Investimento Ethical Ii Ações;BRETCACTF006;BRL;funds
brazil;0P0000U3HV;Santander Fic Fi ônix Ações;Santander Fic Fi ônix Ações;BRONX1CTF002;BRL;funds
brazil;0P0000UEYK;Jatay Fundo De Investimento Multimercado - Investimento No Exterior;Jatay Fundo De Investimento Multimercado - Investimento No Exterior;BRJTY1CTF002;BRL;funds
brazil;0P0000U9U2;Af Invest Minas Fundo De Investimento Em Ações;Af Invest Minas Fundo De Investimento Em Ações;BRFID2CTF002;BRL;funds
brazil;0P0000UBVR;Foton Fundo De Investimento Em Ações;Foton Fundo De Investimento Em Ações;BRFTN4CTF003;BRL;funds
brazil;0P0000U5Q2;Finacap Mauritsstad Fundo De Investimento Em Ações;Finacap Mauritsstad Fundo De Investimento Em Ações;BRPJU1CTF000;BRL;funds
brazil;0P0000A4QE;Itaú Excelência Social Ações - Fundo De Investimento;Itaú Excelência Social Ações - Fundo De Investimento;BRITEXCTF005;BRL;funds
brazil;0P00011JVQ;Btg Pactual Dividendos Master Fundo De Investimento De Ações;Btg Pactual Dividendos Master Fundo De Investimento De Ações;BRBTC4CTF000;BRL;funds
brazil;0P000181AX;Skyline Fi Em Cotas De Fundos De Investimento Em Ações Investimento No Exterior - Bdr Nível I;Skyline Fi Em Cotas De Fundos De Investimento Em Ações Investimento No Exterior - Bdr Nível I;BRBTZ1CTF009;BRL;funds
brazil;0P0000UCOY;Itaú Ações Governança Corporativa - Fundo De Invest Em Cotas De Fdos De Investimento;Itaú Ações Governança Corporativa - Fundo De Invest Em Cotas De Fdos De Investimento;BRIPGCCTF002;BRL;funds
brazil;0P0000UCFU;Guepardo Fundo De Investimento Em Cotas De Fundo De Investimento Em Ações;Guepardo Fundo De Investimento Em Cotas De Fundo De Investimento Em Ações;BRGSLWCTF008;BRL;funds
brazil;0P0000U3SR;Banrisul Ações Fundo De Investimento Em Ações;Banrisul Ações Fundo De Investimento Em Ações;BRACBACTF002;BRL;funds
brazil;0P000177MF;Núcleo Capital Fl Fundo De Investimento Em Cotas De Fundos De Investimento De Ações;Núcleo Capital Fl Fundo De Investimento Em Cotas De Fundos De Investimento De Ações;BRNCFLCTF003;BRL;funds
brazil;0P00018MMY;Fundo De Investimento Em Cotas De Fundos De Investimento Em Ações Acumulação 157;Fundo De Investimento Em Cotas De Fundos De Investimento Em Ações Acumulação 157;BRFAC8CTF008;BRL;funds
brazil;0P0000ZO0H;Banestes Fundo De Investimento Em Cotas De Fi De Ações Btg Pactual Absoluto Institucional;Banestes Fundo De Investimento Em Cotas De Fi De Ações Btg Pactual Absoluto Institucional;BRFBA3CTF000;BRL;funds
brazil;0P0000ZWD7;Solana Absolutto Fundo De Investimento Em Cotas De Fundos De Investimento Multimercado;Solana Absolutto Fundo De Investimento Em Cotas De Fundos De Investimento Multimercado;BRSLB1CTF006;BRL;funds
brazil;0P0000U6XX;Tempo Capital Rf Fundo De Investimento Em Cotas De Fundos De Investimento Em Ações;Tempo Capital Rf Fundo De Investimento Em Cotas De Fundos De Investimento Em Ações;BRTEM1CTF001;BRL;funds
brazil;0P0000UA31;Uv Equity Brasil Fundo De Investimento De Ações;Uv Equity Brasil Fundo De Investimento De Ações;BRGNADCTF002;BRL;funds
brazil;0P0000UBJ4;Pava Fundo De Investimento De Ações;Pava Fundo De Investimento De Ações;BRPVR2CTF007;BRL;funds
brazil;0P0000U2WD;Safra Equity Portfolio Fundo De Investimento Em Cotas De Fundos De Investimentos Em Ações;Safra Equity Portfolio Fundo De Investimento Em Cotas De Fundos De Investimentos Em Ações;BREQT4CTF001;BRL;funds
brazil;0P0000X5OM;Tnaip Fundo De Investimento Em Cotas De Fundos De Investimento Em Ações Bdr Nível I;Tnaip Fundo De Investimento Em Cotas De Fundos De Investimento Em Ações Bdr Nível I;BRTNP1CTF007;BRL;funds
brazil;0P0000U96N;Poligonal Fundo De Investimento Multimercado Crédito Privado Investimento No Exterior;Poligonal Fundo De Investimento Multimercado Crédito Privado Investimento No Exterior;BRMT18CTF007;BRL;funds
brazil;0P0000U9NO;Fundo De Investimento Em Ações Caixa Dividendos;Fundo De Investimento Em Ações Caixa Dividendos;BRDVVMCTF009;BRL;funds
brazil;0P0000XK17;Safra Dividendos Fundo De Investimento Em Ações;Safra Dividendos Fundo De Investimento Em Ações;BRSFD2CTF000;BRL;funds
brazil;0P0000YZDV;Bb Top Acoes Dual Strategy Fundo De Investimento;Bb Top Acoes Dual Strategy Fundo De Investimento;BRDUA1CTF003;BRL;funds
brazil;0P00013NH3;Athena Total Return Institucional Fundo De Investimento Em Ações;Athena Total Return Institucional Fundo De Investimento Em Ações;BRATN6CTF003;BRL;funds
brazil;0P0000U6F7;Velt Fundo De Investimento Em Cotas De Fundos De Investimento De Ações;Velt Fundo De Investimento Em Cotas De Fundos De Investimento De Ações;BRSQR1CTF003;BRL;funds
brazil;0P0000UCII;Itaú Valor Ações - Fundo De Investimento;Itaú Valor Ações - Fundo De Investimento;BRIVRACTF001;BRL;funds
brazil;0P000155NA;Novus Ações Institucional Master Fundo De Investimento De Ações;Novus Ações Institucional Master Fundo De Investimento De Ações;BRFLA5CTF003;BRL;funds
brazil;0P00018NR7;Tfo Ações Fundo De Investimento Em Cotas De Fundos De Investimento Em Ações;Tfo Ações Fundo De Investimento Em Cotas De Fundos De Investimento Em Ações;BRTFC1CTF002;BRL;funds
brazil;0P0000UG2V;Itaú Ações Blue Fundo De Investimento Em Cotas De Fundos De Investimento;Itaú Ações Blue Fundo De Investimento Em Cotas De Fundos De Investimento;BRUBLUCTF009;BRL;funds
brazil;0P0000XK13;Safra Equity Portfolio Pb Fundo De Investimento Em Cotas De Fundos De Investimentos Em Ações;Safra Equity Portfolio Pb Fundo De Investimento Em Cotas De Fundos De Investimentos Em Ações;BRSFA3CTF001;BRL;funds
brazil;0P0000V3S7;Porto Seguro Máster Fundo De Investimento Em Ações;Porto Seguro Máster Fundo De Investimento Em Ações;BRPSG7CTF004;BRL;funds
brazil;0P0000XYHJ;Western Asset Prev Ibrx Alpha Ações Fundo De Investimento Em Cotas De Fundos De Investimento;Western Asset Prev Ibrx Alpha Ações Fundo De Investimento Em Cotas De Fundos De Investimento;BRWAP5CTF008;BRL;funds
brazil;0P0000U3MR;Santander Fic Fi Ações;Santander Fic Fi Ações;BRSAS1CTF000;BRL;funds
brazil;0P0000YW7Y;G5 Allocation Equities Fundo De Investimento Em Cotas De Fundos De Investimento Em Ações;G5 Allocation Equities Fundo De Investimento Em Cotas De Fundos De Investimento Em Ações;BRG5ALCTF004;BRL;funds
brazil;0P00011POD;Investfort Penedo Fundo De Investimento Em Ações Investimento No Exterior;Investfort Penedo Fundo De Investimento Em Ações Investimento No Exterior;BRPNO1CTF002;BRL;funds
brazil;0P00014MMP;Bb Espelho Ações Btg Pactual Absoluto Private Fic Fia;Bb Espelho Ações Btg Pactual Absoluto Private Fic Fia;BRBSH4CTF006;BRL;funds
brazil;0P000157NN;Atmos Institucional A Fundo De Investimento Em Cotas De Fundos De Investimento De Ações;Atmos Institucional A Fundo De Investimento Em Cotas De Fundos De Investimento De Ações;BRAMS6CTF005;BRL;funds
brazil;0P0000U89F;Bradesco Prime Fundo De Investimento Em Cotas De Fundos De Investimento Em Ações Active;Bradesco Prime Fundo De Investimento Em Cotas De Fundos De Investimento Em Ações Active;BRACACCTF000;BRL;funds
brazil;0P00012UVW;Osprey Fundo De Investimento Em Cotas De Fundos De Investimento De Ações;Osprey Fundo De Investimento Em Cotas De Fundos De Investimento De Ações;BROSP1CTF007;BRL;funds
brazil;0P0000U0RD;Bb Ações Multi Setorial Quantitativo Fundo De Investimento Em Cotas De Fundos De Investimento;Bb Ações Multi Setorial Quantitativo Fundo De Investimento Em Cotas De Fundos De Investimento;BRMSETCTF007;BRL;funds
brazil;0P0000U0SK;Bnp Paribas Açores Fundo De Investimento Ações;Bnp Paribas Açores Fundo De Investimento Ações;BRACO1CTF002;BRL;funds
brazil;0P00017ABN;Atmos Jcw Fundo De Investimento Em Cotas De Fundo De Investimento De Ações;Atmos Jcw Fundo De Investimento Em Cotas De Fundo De Investimento De Ações;BRATS7CTF006;BRL;funds
brazil;0P0000ZSFV;Bb Ações Dual Strategy Private Fundo De Investimento Em Cotas De Fundos De Investimento;Bb Ações Dual Strategy Private Fundo De Investimento Em Cotas De Fundos De Investimento;BRFBB4CTF007;BRL;funds
brazil;0P0000Z9BZ;3g Radar Fundo De Investimento Em Cotas De Fundos De Investimento De Ações 60;3g Radar Fundo De Investimento Em Cotas De Fundos De Investimento De Ações 60;BRRAD1CTF008;BRL;funds
brazil;0P0000V1W9;Daycoval Ibovespa Ativo Fundo De Investimento Em Ações;Daycoval Ibovespa Ativo Fundo De Investimento Em Ações;BRDAY2CTF007;BRL;funds
brazil;0P00015JN5;Apex Equities Fundo De Investimento Em Cotas De Fundos De Investimento De Ações;Apex Equities Fundo De Investimento Em Cotas De Fundos De Investimento De Ações;BRAPF3CTF004;BRL;funds
brazil;0P0000U558;Queluz Valor Fundo De Investimento Em Ações;Queluz Valor Fundo De Investimento Em Ações;BRQLZ2CTF008;BRL;funds
brazil;0P00011SOX;Previcat Fundo De Investimento Em Ações;Previcat Fundo De Investimento Em Ações;BRPVC4CTF000;BRL;funds
brazil;0P0000U9R1;Cfo Rv Fundo De Investimento Em Cotas De Fundo De Investimento Em Ações;Cfo Rv Fundo De Investimento Em Cotas De Fundo De Investimento Em Ações;BRCFO2CTF005;BRL;funds
brazil;0P0000U2H9;Quantitas Fundo De Investimento Em Ações Montecristo;Quantitas Fundo De Investimento Em Ações Montecristo;BRVAL4CTF006;BRL;funds
brazil;0P0000U5PF;Constellation 60 Fundo De Investimento Em Cotas De Fundos De Investimento De Ações;Constellation 60 Fundo De Investimento Em Cotas De Fundos De Investimento De Ações;BRCST8CTF002;BRL;funds
brazil;0P0000WATV;Bogari Value D Fundo De Investimento Em Cotas De Fundos De Investimento De Ações;Bogari Value D Fundo De Investimento Em Cotas De Fundos De Investimento De Ações;BRBGR3CTF000;BRL;funds
brazil;0P0000WGSI;Guepardo Institucional 60 Fundo De Investimento Em Cotas De Fundos De Investimento De Ações;Guepardo Institucional 60 Fundo De Investimento Em Cotas De Fundos De Investimento De Ações;BRGUE9CTF009;BRL;funds
brazil;0P0000U56U;Vinci Gas Blue Marlin Fundo De Investimento Em Ações;Vinci Gas Blue Marlin Fundo De Investimento Em Ações;BRGAS1CTF004;BRL;funds
brazil;0P0000U8DV;Perfin Foresight Fundo De Investimento Em Cotas De Fundos De Investimento De Ações;Perfin Foresight Fundo De Investimento Em Cotas De Fundos De Investimento De Ações;BRPFN3CTF009;BRL;funds
brazil;0P0000U5QQ;Dracena Fundo De Investimento Em Cotas De Fundos De Investimento Em Ações;Dracena Fundo De Investimento Em Cotas De Fundos De Investimento Em Ações;BRDRC1CTF006;BRL;funds
brazil;0P0000UFOC;Solis Argus Fundo De Investimento Em Cotas De Fundos De Investimento Em Acoes;Solis Argus Fundo De Investimento Em Cotas De Fundos De Investimento Em Acoes;BRDIV8CTF009;BRL;funds
brazil;0P0000U5PI;Constellation Fundo De Investimento Em Cotas De Fundos De Investimento De Ações;Constellation Fundo De Investimento Em Cotas De Fundos De Investimento De Ações;BRCNS1CTF003;BRL;funds
brazil;0P0000U83U;Bradesco Private Fundo De Investimento Em Ações Ibovespa Ativo;Bradesco Private Fundo De Investimento Em Ações Ibovespa Ativo;BRPVTACTF002;BRL;funds
brazil;0P0000U7Z4;Bradesco Fundo De Investimento Em Ações Multi Setorial;Bradesco Fundo De Investimento Em Ações Multi Setorial;BRAMSECTF007;BRL;funds
brazil;0P0000UCF1;Carteira Corporativa 98 Fundo De Investimento Em Cotas De Fundos De Investimento Em Ações;Carteira Corporativa 98 Fundo De Investimento Em Cotas De Fundos De Investimento Em Ações;BRCC98CTF006;BRL;funds
brazil;0P0000TV2G;Jbi Focus Fundo De Investimento Em Cotas De Fundos De Investimento De Ações;Jbi Focus Fundo De Investimento Em Cotas De Fundos De Investimento De Ações;BRJRDBCTF005;BRL;funds
brazil;0P0000U6BK;Jbi Focus Master Fundo De Investimento De Ações;Jbi Focus Master Fundo De Investimento De Ações;BRJBI1CTF002;BRL;funds
brazil;0P0000WYHK;Btg Pactual Alpha Fundo De Investimento De Ações;Btg Pactual Alpha Fundo De Investimento De Ações;BRAFA2CTF003;BRL;funds
brazil;0P0000U3SV;Banrisul Dividendos Fundo De Investimento Em Ações;Banrisul Dividendos Fundo De Investimento Em Ações;BRDIV0CTF006;BRL;funds
brazil;0P000135BC;Maitaca Ações Fundo De Investimento Em Cotas De Fundos De Investimento De Ações;Maitaca Ações Fundo De Investimento Em Cotas De Fundos De Investimento De Ações;BRBWA1CTF003;BRL;funds
brazil;0P0000U5AV;Aaa Ações Fundo De Investimento Em Cotas De Fundos De Investimento De Ações;Aaa Ações Fundo De Investimento Em Cotas De Fundos De Investimento De Ações;BRAAACCTF004;BRL;funds
brazil;0P0000ZOZ0;M. Safra Equities Fundo De Investimento Em Cotas De Fundos De Investimento Em Ações;M. Safra Equities Fundo De Investimento Em Cotas De Fundos De Investimento Em Ações;BRMSE2CTF000;BRL;funds
brazil;0P0000WU2A;Squadra Long-biased Str Fundo De Investimento Em Cotas De Fundos De Investimento Ações;Squadra Long-biased Str Fundo De Investimento Em Cotas De Fundos De Investimento Ações;BRSQU2CTF006;BRL;funds
brazil;0P0000U33P;Safra Equity Portfolio Special Fundo De Investimento Em Cotas De Fundos De Investimento Em Ações;Safra Equity Portfolio Special Fundo De Investimento Em Cotas De Fundos De Investimento Em Ações;BRSAFICTF002;BRL;funds
brazil;0P00018MN1;Fundo De Investimento Em Açoes Ibovespa 157;Fundo De Investimento Em Açoes Ibovespa 157;BRIBV2CTF004;BRL;funds
brazil;0P0000VYL7;Fundo De Investimento Em Ações Vokin K2 Long Biased;Fundo De Investimento Em Ações Vokin K2 Long Biased;BRVKN2CTF006;BRL;funds
brazil;0P0000U6AV;Impacto Valuation Fundo De Investimento De Ações Bdr Nível I;Impacto Valuation Fundo De Investimento De Ações Bdr Nível I;BRIMPCCTF000;BRL;funds
brazil;0P00017AD5;Núcleo Capital Ifo Fundo De Investimento Em Cotas De Fundo De Investimento De Ações;Núcleo Capital Ifo Fundo De Investimento Em Cotas De Fundo De Investimento De Ações;BRNCL1CTF000;BRL;funds
brazil;0P0000U3DW;Santander Fic Fi Dividendos Ações;Santander Fic Fi Dividendos Ações;BRCDIVCTF007;BRL;funds
brazil;0P0000UG2K;Itaú Ações Strategy Fundo De Investimento Em Cotas De Fundos De Investimento;Itaú Ações Strategy Fundo De Investimento Em Cotas De Fundos De Investimento;BRUSTGCTF005;BRL;funds
brazil;0P0000U2FC;Diofel - Fundo De Investimento Em Ações - Investimento No Exterior - Ip;Diofel - Fundo De Investimento Em Ações - Investimento No Exterior - Ip;BRDIO1CTF003;BRL;funds
brazil;0P0000U3T3;Banrisul índice Fundo De Investimento Em Ações;Banrisul índice Fundo De Investimento Em Ações;BRBAIDCTF003;BRL;funds
brazil;0P0000UE8Z;Western Asset Sustentabilidade Empresarial Fundo De Investimento Em Ações;Western Asset Sustentabilidade Empresarial Fundo De Investimento Em Ações;BRLGM0CTF009;BRL;funds
brazil;0P0000UG1P;Western Asset Ações Sustentabilidade Empresarial Fdo De Invest Em Cotas De Fdos De Invest;Western Asset Ações Sustentabilidade Empresarial Fdo De Invest Em Cotas De Fdos De Invest;BRCTACCTF000;BRL;funds
brazil;0P0000U6ER;Andbank Performance Ações Fundo De Investimento Em Cotas De Fundos De Investimento De Ações;Andbank Performance Ações Fundo De Investimento Em Cotas De Fundos De Investimento De Ações;BRLLA1CTF004;BRL;funds
brazil;0P0000U5SV;Expresso Iv Fundo De Investimento Em Cotas De Fundos De Investimento De Ações;Expresso Iv Fundo De Investimento Em Cotas De Fundos De Investimento De Ações;BREPR4CTF004;BRL;funds
brazil;0P0000U3CW;Santander Fundo De Investimento Em Cotas De Fundos De Investimento Seleção Ações;Santander Fundo De Investimento Em Cotas De Fundos De Investimento Seleção Ações;BRFIACCTF006;BRL;funds
brazil;0P0000U6SK;Tagus Fundamental Fundo De Investimento De Ações;Tagus Fundamental Fundo De Investimento De Ações;BRPRO6CTF007;BRL;funds
